time,weather_temperature_2m,weather_precipitation_mm,weather_wind_speed_10m,weather_relative_humidity_2m,latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation,movement_date
2025-09-18 12:00:00,24.6,0.1,22.7,67,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-18
2025-09-18 13:00:00,24.4,0.2,24.5,71,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-18
2025-09-18 14:00:00,24.2,0.6,21.6,72,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-18
2025-09-18 15:00:00,23.5,0.9,18.7,77,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-18
2025-09-18 16:00:00,23.6,0.7,17.3,78,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-18
2025-09-18 17:00:00,23.6,0.5,15.8,77,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-18
2025-09-18 18:00:00,23.5,0.2,15.9,76,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-18
2025-09-18 19:00:00,23.0,0.0,13.3,79,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-18
2025-09-18 20:00:00,22.4,0.0,11.0,81,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-18
2025-09-18 21:00:00,21.9,0.1,9.4,84,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-18
2025-09-18 22:00:00,20.8,0.3,12.5,91,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-18
2025-09-18 23:00:00,19.6,1.2,8.6,97,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-18
2025-09-19 00:00:00,19.3,4.8,11.7,97,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-19
2025-09-19 01:00:00,19.5,6.1,9.4,96,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-19
2025-09-19 02:00:00,19.0,7.8,15.1,96,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-19
2025-09-19 03:00:00,18.7,0.5,17.0,94,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-19
2025-09-19 04:00:00,18.2,0.0,14.3,96,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-19
2025-09-19 05:00:00,18.8,0.0,15.8,85,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-19
2025-09-19 06:00:00,18.8,0.0,17.1,80,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-19
2025-09-19 07:00:00,18.5,0.0,18.5,82,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-19
2025-09-19 08:00:00,18.4,0.0,19.0,81,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-19
2025-09-19 09:00:00,19.0,0.0,22.0,80,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-19
2025-09-19 10:00:00,19.4,0.0,24.1,77,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-19
2025-09-19 11:00:00,19.8,0.0,24.8,74,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-19
2025-09-19 12:00:00,20.2,0.0,26.0,70,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-19
2025-09-19 13:00:00,20.8,0.0,26.3,67,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-19
2025-09-19 14:00:00,20.7,0.0,25.6,66,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-19
2025-09-19 15:00:00,20.5,0.0,24.9,64,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-19
2025-09-19 16:00:00,20.4,0.0,24.3,64,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-19
2025-09-19 17:00:00,20.0,0.0,23.3,62,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-19
2025-09-19 18:00:00,19.5,0.0,22.4,64,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-19
2025-09-19 19:00:00,18.9,0.0,19.2,66,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-19
2025-09-19 20:00:00,18.4,0.0,17.9,66,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-19
2025-09-19 21:00:00,18.2,0.0,17.7,67,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-19
2025-09-19 22:00:00,17.9,0.0,17.2,69,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-19
2025-09-19 23:00:00,17.8,0.0,17.3,69,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-19
2025-09-20 00:00:00,17.5,0.0,16.9,68,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-20
2025-09-20 01:00:00,17.5,0.0,12.4,61,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-20
2025-09-20 02:00:00,17.6,0.0,12.5,60,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-20
2025-09-20 03:00:00,17.5,0.0,13.4,63,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-20
2025-09-20 04:00:00,17.3,0.0,14.2,64,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-20
2025-09-20 05:00:00,16.9,0.0,11.8,63,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-20
2025-09-20 06:00:00,16.7,0.0,9.2,60,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-20
2025-09-20 07:00:00,17.3,0.0,12.6,63,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-20
2025-09-20 08:00:00,17.4,0.0,11.6,66,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-20
2025-09-20 09:00:00,18.2,0.0,15.0,65,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-20
2025-09-20 10:00:00,18.8,0.0,18.7,63,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-20
2025-09-20 11:00:00,19.4,0.0,20.5,61,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-20
2025-09-20 12:00:00,19.6,0.0,20.1,61,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-20
2025-09-20 13:00:00,20.6,0.0,20.1,57,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-20
2025-09-20 14:00:00,20.8,0.0,19.1,57,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-20
2025-09-20 15:00:00,20.6,0.0,19.4,56,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-20
2025-09-20 16:00:00,20.5,0.0,17.9,51,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-20
2025-09-20 17:00:00,20.5,0.0,16.2,48,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-20
2025-09-20 18:00:00,20.0,0.0,14.5,53,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-20
2025-09-20 19:00:00,19.2,0.0,12.3,56,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-20
2025-09-20 20:00:00,18.1,0.0,7.7,57,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-20
2025-09-20 21:00:00,18.1,0.0,8.8,60,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-20
2025-09-20 22:00:00,18.0,0.0,9.5,63,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-20
2025-09-20 23:00:00,18.1,0.0,11.8,64,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-20
2025-09-21 00:00:00,17.6,0.0,11.4,69,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-21
2025-09-21 01:00:00,17.5,0.0,9.6,75,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-21
2025-09-21 02:00:00,16.6,0.0,7.6,82,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-21
2025-09-21 03:00:00,16.8,0.0,6.7,81,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-21
2025-09-21 04:00:00,16.9,0.0,5.9,82,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-21
2025-09-21 05:00:00,17.0,0.0,7.1,81,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-21
2025-09-21 06:00:00,17.0,0.0,7.6,81,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-21
2025-09-21 07:00:00,16.9,0.0,6.1,82,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-21
2025-09-21 08:00:00,16.6,0.0,5.8,84,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-21
2025-09-21 09:00:00,18.1,0.0,8.5,78,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-21
2025-09-21 10:00:00,19.0,0.0,10.1,73,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-21
2025-09-21 11:00:00,19.5,0.2,9.0,71,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-21
2025-09-21 12:00:00,20.0,0.3,7.6,69,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-21
2025-09-21 13:00:00,21.4,0.1,7.5,61,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-21
2025-09-21 14:00:00,22.1,0.0,7.2,56,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-21
2025-09-21 15:00:00,22.3,0.0,7.6,53,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-21
2025-09-21 16:00:00,22.1,0.0,6.9,51,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-21
2025-09-21 17:00:00,21.5,0.0,8.2,55,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-21
2025-09-21 18:00:00,20.7,0.0,8.4,60,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-21
2025-09-21 19:00:00,19.6,0.0,7.0,71,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-21
2025-09-21 20:00:00,18.1,0.0,5.9,78,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-21
2025-09-21 21:00:00,17.4,0.0,4.9,80,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-21
2025-09-21 22:00:00,16.9,0.0,4.3,80,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-21
2025-09-21 23:00:00,16.5,0.0,3.6,80,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-21
2025-09-22 00:00:00,16.5,0.0,2.6,79,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-22
2025-09-22 01:00:00,15.9,0.0,5.5,83,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-22
2025-09-22 02:00:00,16.2,0.0,5.9,83,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-22
2025-09-22 03:00:00,16.0,0.0,5.5,83,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-22
2025-09-22 04:00:00,15.9,0.0,5.2,82,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-22
2025-09-22 05:00:00,15.9,0.0,4.7,83,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-22
2025-09-22 06:00:00,15.9,0.0,4.5,83,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-22
2025-09-22 07:00:00,15.4,0.0,3.8,85,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-22
2025-09-22 08:00:00,15.4,0.0,4.7,92,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-22
2025-09-22 09:00:00,17.6,0.0,6.7,91,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-22
2025-09-22 10:00:00,20.0,0.0,9.0,74,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-22
2025-09-22 11:00:00,20.5,0.0,13.3,66,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-22
2025-09-22 12:00:00,20.8,0.0,14.2,65,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-22
2025-09-22 13:00:00,20.6,0.0,15.0,66,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-22
2025-09-22 14:00:00,21.0,0.0,14.8,63,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-22
2025-09-22 15:00:00,20.6,0.2,15.2,65,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-22
2025-09-22 16:00:00,20.2,0.8,13.7,73,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-22
2025-09-22 17:00:00,19.8,0.5,12.7,76,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-22
2025-09-22 18:00:00,19.3,0.4,12.7,80,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-22
2025-09-22 19:00:00,18.6,0.4,9.3,86,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-22
2025-09-22 20:00:00,18.4,0.1,9.9,87,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-22
2025-09-22 21:00:00,18.4,0.0,11.3,85,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-22
2025-09-22 22:00:00,19.0,0.0,12.5,81,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-22
2025-09-22 23:00:00,19.5,0.4,16.7,77,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-22
2025-09-23 00:00:00,19.6,0.2,17.2,79,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-23
2025-09-23 01:00:00,18.8,1.7,13.9,89,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-23
2025-09-23 02:00:00,19.6,0.1,17.7,83,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-23
2025-09-23 03:00:00,20.2,0.1,16.7,81,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-23
2025-09-23 04:00:00,20.1,0.0,14.5,86,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-23
2025-09-23 05:00:00,20.4,0.2,15.8,86,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-23
2025-09-23 06:00:00,19.8,0.8,14.3,95,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-23
2025-09-23 07:00:00,19.8,1.9,15.7,95,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-23
2025-09-23 08:00:00,20.0,0.8,14.9,97,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-23
2025-09-23 09:00:00,20.4,0.6,8.9,97,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-23
2025-09-23 10:00:00,20.4,1.0,14.4,95,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-23
2025-09-23 11:00:00,20.9,0.3,15.8,93,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-23
2025-09-23 12:00:00,21.0,0.3,20.2,89,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-23
2025-09-23 13:00:00,21.4,0.7,19.3,86,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-23
2025-09-23 14:00:00,21.5,0.6,19.8,84,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-23
2025-09-23 15:00:00,21.3,0.4,20.5,84,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-23
2025-09-23 16:00:00,21.1,0.0,19.7,81,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-23
2025-09-23 17:00:00,20.8,0.0,18.1,79,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-23
2025-09-23 18:00:00,20.4,0.0,17.3,79,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-23
2025-09-23 19:00:00,19.5,0.0,14.4,86,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-23
2025-09-23 20:00:00,18.3,0.0,12.7,94,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-23
2025-09-23 21:00:00,18.1,0.1,13.1,90,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-23
2025-09-23 22:00:00,18.1,0.0,12.5,88,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-23
2025-09-23 23:00:00,18.0,0.0,14.0,87,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-23
2025-09-24 00:00:00,17.6,0.0,12.1,89,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-24
2025-09-24 01:00:00,17.2,0.0,12.1,89,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-24
2025-09-24 02:00:00,16.9,0.1,11.5,93,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-24
2025-09-24 03:00:00,16.7,0.2,10.9,93,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-24
2025-09-24 04:00:00,17.2,0.1,13.2,89,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-24
2025-09-24 05:00:00,17.3,0.1,14.6,87,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-24
2025-09-24 06:00:00,17.5,0.0,15.3,84,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-24
2025-09-24 07:00:00,17.5,0.0,14.9,81,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-24
2025-09-24 08:00:00,17.6,0.0,15.4,79,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-24
2025-09-24 09:00:00,18.2,0.0,16.2,79,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-24
2025-09-24 10:00:00,18.5,0.0,16.5,75,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-24
2025-09-24 11:00:00,19.1,0.0,15.3,71,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-24
2025-09-24 12:00:00,19.5,0.0,16.3,70,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-24
2025-09-24 13:00:00,20.5,0.0,16.3,66,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-24
2025-09-24 14:00:00,21.0,0.0,14.0,63,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-24
2025-09-24 15:00:00,21.0,0.0,12.5,63,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-24
2025-09-24 16:00:00,20.6,0.0,11.2,66,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-24
2025-09-24 17:00:00,20.4,0.0,10.8,66,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-24
2025-09-24 18:00:00,19.9,0.0,13.0,67,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-24
2025-09-24 19:00:00,19.0,0.0,10.4,71,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-24
2025-09-24 20:00:00,17.9,0.0,7.5,76,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-24
2025-09-24 21:00:00,16.9,0.0,5.4,81,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-24
2025-09-24 22:00:00,16.2,0.0,3.9,83,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-24
2025-09-24 23:00:00,16.2,0.0,1.7,82,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-24
2025-09-25 00:00:00,16.0,0.0,0.9,82,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-25
2025-09-25 01:00:00,15.4,0.0,0.9,78,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-25
2025-09-25 02:00:00,15.2,0.0,0.6,79,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-25
2025-09-25 03:00:00,14.9,0.0,0.8,81,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-25
2025-09-25 04:00:00,14.6,0.0,1.0,82,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-25
2025-09-25 05:00:00,14.6,0.0,0.9,83,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-25
2025-09-25 06:00:00,14.4,0.0,1.1,86,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-25
2025-09-25 07:00:00,14.1,0.0,2.6,87,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-25
2025-09-25 08:00:00,14.2,0.0,4.6,89,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-25
2025-09-25 09:00:00,17.6,0.0,8.6,80,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-25
2025-09-25 10:00:00,19.2,0.0,16.3,71,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-25
2025-09-25 11:00:00,19.5,0.0,17.6,72,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-25
2025-09-25 12:00:00,20.5,0.0,18.9,68,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-25
2025-09-25 13:00:00,21.3,0.0,20.9,64,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-25
2025-09-25 14:00:00,21.4,0.0,22.9,65,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-25
2025-09-25 15:00:00,21.5,0.0,24.3,64,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-25
2025-09-25 16:00:00,21.4,0.0,23.6,66,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-25
2025-09-25 17:00:00,20.9,0.1,22.8,72,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-25
2025-09-25 18:00:00,20.7,0.1,22.0,73,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-25
2025-09-25 19:00:00,20.3,0.0,18.8,73,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-25
2025-09-25 20:00:00,20.1,0.0,19.4,71,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-25
2025-09-25 21:00:00,20.4,0.0,21.9,70,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-25
2025-09-25 22:00:00,20.8,0.0,23.9,70,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-25
2025-09-25 23:00:00,20.8,0.0,25.2,73,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-25
2025-09-26 00:00:00,20.9,0.0,27.2,74,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-26
2025-09-26 01:00:00,20.9,0.0,32.0,69,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-26
2025-09-26 02:00:00,21.0,0.0,33.4,79,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-26
2025-09-26 03:00:00,20.8,0.1,33.3,86,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-26
2025-09-26 04:00:00,20.5,3.3,44.9,97,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-26
2025-09-26 05:00:00,21.1,0.6,49.2,95,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-26
2025-09-26 06:00:00,21.6,0.3,51.6,94,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-26
2025-09-26 07:00:00,22.0,0.2,53.1,90,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-26
2025-09-26 08:00:00,22.0,0.0,53.6,85,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-26
2025-09-26 09:00:00,22.1,0.0,60.9,81,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-26
2025-09-26 10:00:00,22.0,0.0,48.4,76,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-26
2025-09-26 11:00:00,22.4,0.0,35.7,71,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-26
2025-09-26 12:00:00,22.5,0.0,32.1,73,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-26
2025-09-26 13:00:00,21.3,0.0,33.0,70,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-26
2025-09-26 14:00:00,21.5,0.0,30.1,70,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-26
2025-09-26 15:00:00,21.9,0.0,28.5,68,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-26
2025-09-26 16:00:00,21.9,0.0,26.7,68,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-26
2025-09-26 17:00:00,21.8,0.0,25.3,67,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-26
2025-09-26 18:00:00,21.4,0.0,22.7,70,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-26
2025-09-26 19:00:00,20.6,0.0,19.4,73,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-26
2025-09-26 20:00:00,19.7,0.0,16.6,79,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-26
2025-09-26 21:00:00,19.7,0.0,16.0,80,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-26
2025-09-26 22:00:00,19.1,0.0,15.5,87,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-26
2025-09-26 23:00:00,18.8,0.0,12.3,88,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-26
2025-09-27 00:00:00,18.3,0.0,10.8,90,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-27
2025-09-27 01:00:00,17.9,0.0,10.8,90,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-27
2025-09-27 02:00:00,17.6,0.0,11.1,89,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-27
2025-09-27 03:00:00,17.6,0.0,11.0,88,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-27
2025-09-27 04:00:00,17.4,0.0,12.0,87,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-27
2025-09-27 05:00:00,17.2,0.0,12.1,89,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-27
2025-09-27 06:00:00,17.1,0.0,11.6,88,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-27
2025-09-27 07:00:00,17.1,0.0,12.3,84,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-27
2025-09-27 08:00:00,17.1,0.0,11.8,80,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-27
2025-09-27 09:00:00,18.2,0.0,14.2,71,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-27
2025-09-27 10:00:00,19.0,0.0,16.4,62,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-27
2025-09-27 11:00:00,19.5,0.0,17.2,61,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-27
2025-09-27 12:00:00,20.0,0.0,17.1,60,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-27
2025-09-27 13:00:00,20.0,0.0,14.5,59,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-27
2025-09-27 14:00:00,20.3,0.0,14.4,58,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-27
2025-09-27 15:00:00,20.3,0.0,14.3,58,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-27
2025-09-27 16:00:00,20.1,0.0,13.9,58,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-27
2025-09-27 17:00:00,19.7,0.0,13.6,58,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-27
2025-09-27 18:00:00,19.2,0.0,12.6,56,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-27
2025-09-27 19:00:00,18.6,0.0,10.2,61,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-27
2025-09-27 20:00:00,17.8,0.0,6.6,66,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-27
2025-09-27 21:00:00,17.0,0.0,5.1,73,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-27
2025-09-27 22:00:00,16.4,0.0,3.6,77,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-27
2025-09-27 23:00:00,16.8,0.0,1.9,76,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-27
2025-09-28 00:00:00,16.6,0.0,1.0,77,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-28
2025-09-28 01:00:00,16.2,0.0,0.3,76,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-28
2025-09-28 02:00:00,15.6,0.0,0.9,79,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-28
2025-09-28 03:00:00,15.6,0.0,1.4,81,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-28
2025-09-28 04:00:00,15.6,0.0,1.1,82,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-28
2025-09-28 05:00:00,15.5,0.0,1.2,81,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-28
2025-09-28 06:00:00,14.4,0.0,3.0,85,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-28
