time_bucket,movement_date,granularity_level,geography_key,total_incoming,record_count
2025-10-05T21:00:00,2025-10-05,HOURLY,3632,7639.217659999989,4206
2025-10-06T20:00:00,2025-10-06,HOURLY,3638,3042.9566199999954,4124
2025-10-06T19:00:00,2025-10-06,HOURLY,3650,11538.719349999868,12886
2025-10-05T20:00:00,2025-10-05,DAILY,3691,2052.1194599999963,2701
2025-10-08T14:00:00,2025-10-08,HOURLY,3699,3921.75234000002,4292
2025-10-06T02:00:00,2025-10-06,HOURLY,3756,320.31551999999925,2120
2025-09-26T16:00:00,2025-09-26,DAILY,3661,1342.6255499999959,4695
2025-10-06T09:00:00,2025-10-06,DAILY,3639,1469.5540799999999,5909
2025-10-06T09:00:00,2025-10-06,HOURLY,3753,210.4437200000001,458
2025-07-20T08:00:00,2025-07-20,,232823,3317.0,62
2025-09-12T12:00:00,2025-09-12,,232824,1829.0,31
2025-09-30T23:00:00,2025-09-30,HOURLY,3670,7066.081459999985,2231
2025-10-01,2025-10-01,HOURLY,3645,424.17428999999873,2004
2025-09-28T01:00:00,2025-09-28,HOURLY,3662,1664.8369199999852,4599
2025-10-04T14:00:00,2025-10-04,HOURLY,3682,670.0747699999945,4272
2025-10-08T20:00:00,2025-10-08,HOURLY,3733,1583.3939800000019,2070
2025-10-06T19:00:00,2025-10-06,HOURLY,3725,870.9923999999966,2344
2025-10-09T04:00:00,2025-10-09,HOURLY,3612,939.0122400000005,1290
2025-11-01T15:00:00,2025-11-01,,232809,1512.0,28
2025-09-30T14:00:00,2025-09-30,HOURLY,3636,3252.1011100000164,5909
2025-09-27T01:00:00,2025-09-27,HOURLY,3660,231.7657400000003,910
2025-09-30T17:00:00,2025-09-30,HOURLY,3721,583.63413,876
2025-09-25T09:00:00,2025-09-25,DAILY,3691,3118.0288099999984,4285
2025-10-06T12:00:00,2025-10-06,HOURLY,3646,944.1946999999867,9160
2025-09-24T02:00:00,2025-09-24,HOURLY,3625,899.9017499999997,1900
2025-09-30T19:00:00,2025-09-30,HOURLY,3740,221.90994999999975,1031
2025-10-02T12:00:00,2025-10-02,DAILY,3725,136.03093000000038,929
2025-09-29T19:00:00,2025-09-29,HOURLY,3665,550.1645499999997,5868
2025-09-28T01:00:00,2025-09-28,HOURLY,3667,4165.141859999979,4975
2025-09-29T12:00:00,2025-09-29,DAILY,3719,444.88468000000034,605
2025-10-01T16:00:00,2025-10-01,DAILY,3649,1435.7454799999948,5901
2025-10-06T01:00:00,2025-10-06,HOURLY,3750,1822.1700000000035,2750
2025-10-04T19:00:00,2025-10-04,HOURLY,3627,410.81611000000095,6583
2025-09-28T12:00:00,2025-09-28,DAILY,3653,5831.257469999975,13030
2025-10-02T15:00:00,2025-10-02,HOURLY,3725,60.58631000000007,660
2025-10-08T22:00:00,2025-10-08,HOURLY,3631,901.4782799999967,2182
2025-10-04T09:00:00,2025-10-04,HOURLY,3646,608.0664899999961,3490
2025-10-03T02:00:00,2025-10-03,HOURLY,3695,45.79587000000001,243
2025-09-24T12:00:00,2025-09-24,HOURLY,3640,1464.0637799999988,8102
2025-10-05T14:00:00,2025-10-05,HOURLY,3639,2061.24639,7404
2025-10-08T09:00:00,2025-10-08,DAILY,9246,431.85210000000006,27
2025-09-24T16:00:00,2025-09-24,HOURLY,3675,2376.5728200000162,4138
2025-10-04T18:00:00,2025-10-04,HOURLY,3704,1499.9383500000015,4211
2025-10-05T03:00:00,2025-10-05,HOURLY,3621,2811.1574000000005,2542
2025-03-31T18:00:00,2025-03-31,,232824,777.0,21
2025-10-03,2025-10-03,DAILY,3733,2924.7976900000217,6757
2025-09-26T13:00:00,2025-09-26,HOURLY,3673,1136.892079999996,3788
2025-10-08T03:00:00,2025-10-08,HOURLY,3625,1669.4732999999994,2750
2025-10-07T22:00:00,2025-10-07,HOURLY,3671,5811.538839999949,4954
2025-10-03T03:00:00,2025-10-03,HOURLY,3687,65.76150000000013,1185
2025-10-03T16:00:00,2025-10-03,HOURLY,3631,405.27939999999984,1909
2025-10-03T01:00:00,2025-10-03,HOURLY,3651,820.1081200000013,1139
2025-10-07,2025-10-07,DAILY,3706,2131.2514399999945,5107
2025-03-10T15:00:00,2025-03-10,,232807,0.0,20
2025-09-30T20:00:00,2025-09-30,DAILY,3734,744.7107699999983,2654
2025-09-25T06:00:00,2025-09-25,HOURLY,3633,477.8756200000001,1747
2025-02-21T13:00:00,2025-02-21,,232824,1232.0,16
2025-10-07T01:00:00,2025-10-07,HOURLY,3730,206.27975999999984,170
2025-04-14T22:00:00,2025-04-14,,232823,972.0,27
2025-09-24T03:00:00,2025-09-24,HOURLY,3663,699.3614100000017,2865
2025-09-30T13:00:00,2025-09-30,HOURLY,3681,957.2140299999993,3020
2025-10-08T09:00:00,2025-10-08,HOURLY,3749,2051.0336999999913,6392
2025-10-09T09:00:00,2025-10-09,HOURLY,3706,1290.7367800000027,2724
2025-10-07T18:00:00,2025-10-07,HOURLY,3760,1095.7176400000005,4627
2025-10-01T10:00:00,2025-10-01,HOURLY,3739,579.1552199999991,2186
2025-09-30T12:00:00,2025-09-30,DAILY,3637,6132.780199999992,7800
2025-06-24T09:00:00,2025-06-24,,232809,1116.0,31
2025-10-05T09:00:00,2025-10-05,HOURLY,3635,1299.1099199999992,4134
2025-02-21T11:00:00,2025-02-21,,232813,1232.0,16
2025-10-08,2025-10-08,DAILY,3620,7857.178579999963,14349
2025-09-27T16:00:00,2025-09-27,HOURLY,3629,188.73355,1093
2025-11-03T18:00:00,2025-11-03,,232809,1036.0,28
2025-09-25T20:00:00,2025-09-25,DAILY,3726,326.4563000000002,453
2025-10-09T02:00:00,2025-10-09,HOURLY,3629,353.8237999999997,1596
2025-09-24T23:00:00,2025-09-24,HOURLY,3636,3220.733210000009,5436
2025-10-01T13:00:00,2025-10-01,HOURLY,3753,147.54787000000013,592
2025-09-29T21:00:00,2025-09-29,HOURLY,3640,1102.1132999999968,2313
2025-10-06T21:00:00,2025-10-06,HOURLY,3743,5181.8793799999485,4626
2025-09-29T02:00:00,2025-09-29,HOURLY,3620,2435.48410000001,2672
2025-10-05T18:00:00,2025-10-05,HOURLY,3704,1478.9018399999989,3017
2025-10-03T18:00:00,2025-10-03,HOURLY,3684,414.26056000000005,297
2025-06-11T23:00:00,2025-06-11,,232813,0.0,31
2025-09-30,2025-09-30,DAILY,3735,13443.932199999876,11087
2025-10-08T01:00:00,2025-10-08,HOURLY,3619,147.34988000000007,2218
2025-09-27T15:00:00,2025-09-27,HOURLY,3625,1040.2809800000014,4130
2025-10-01T09:00:00,2025-10-01,DAILY,3684,326.80819999999994,361
2025-09-27T06:00:00,2025-09-27,HOURLY,3680,1413.7099999999966,2787
2025-10-06,2025-10-06,HOURLY,3656,3505.817359999996,6360
2025-09-25T18:00:00,2025-09-25,HOURLY,3622,575.8678099999971,3426
2025-10-09T15:00:00,2025-10-09,HOURLY,3732,989.874399999992,3572
2025-10-03T07:00:00,2025-10-03,HOURLY,3684,435.5168399999998,216
2025-10-09T21:00:00,2025-10-09,HOURLY,3682,1088.9365600000006,3514
2025-09-28T17:00:00,2025-09-28,HOURLY,3660,485.31961999999976,2326
2025-10-07T20:00:00,2025-10-07,HOURLY,3760,1061.71192,4262
2025-10-01T13:00:00,2025-10-01,HOURLY,3732,615.7324999999997,1441
2025-10-06T16:00:00,2025-10-06,DAILY,3635,1511.5300699999984,6197
2025-10-05T18:00:00,2025-10-05,HOURLY,3724,1243.6767,811
2025-10-01T09:00:00,2025-10-01,DAILY,3735,4678.953859999997,3805
2025-10-03T10:00:00,2025-10-03,HOURLY,3651,13144.977369999935,6483
2025-10-06T02:00:00,2025-10-06,HOURLY,3703,2329.995300000001,2162
2025-10-03T10:00:00,2025-10-03,HOURLY,3753,131.31279000000004,440
2025-09-24,2025-09-24,DAILY,7175,1935.4388299999998,90
2025-10-07T15:00:00,2025-10-07,HOURLY,3705,8047.309619999987,8758
2025-09-30T22:00:00,2025-09-30,HOURLY,3765,113.77477000000043,1245
2025-09-28T23:00:00,2025-09-28,HOURLY,3675,2202.6628100000003,1418
2025-10-04T07:00:00,2025-10-04,HOURLY,3754,385.4984900000001,286
2025-09-27T03:00:00,2025-09-27,HOURLY,3618,4781.707159999986,1754
2025-09-24T07:00:00,2025-09-24,HOURLY,3661,1352.4594699999973,2680
2025-09-29T22:00:00,2025-09-29,HOURLY,3619,85.33079000000001,1548
2025-10-08,2025-10-08,DAILY,3676,3232.685229999998,10278
2025-10-04T07:00:00,2025-10-04,HOURLY,3739,414.10316999999986,1716
2025-10-06T15:00:00,2025-10-06,HOURLY,3631,715.4381799999978,3166
2025-10-09T02:00:00,2025-10-09,HOURLY,3639,2137.429040000002,3756
2025-09-25T21:00:00,2025-09-25,HOURLY,3618,5759.083609999968,2404
2025-09-30T23:00:00,2025-09-30,HOURLY,3654,1508.3144099999988,2466
2025-09-27,2025-09-27,DAILY,3612,1719.8625799999982,3778
2025-10-03T09:00:00,2025-10-03,DAILY,3643,407.2368000000001,2845
2025-10-03T05:00:00,2025-10-03,HOURLY,3726,53.38202,56
2025-10-07T10:00:00,2025-10-07,HOURLY,3718,696.4323400000004,542
2025-10-09T09:00:00,2025-10-09,HOURLY,3756,370.40833999999955,2662
2025-07-19T17:00:00,2025-07-19,,232824,1643.0,31
2025-10-02T15:00:00,2025-10-02,HOURLY,3617,73.17305000000005,606
2025-09-24T18:00:00,2025-09-24,HOURLY,3635,1501.9587299999962,5288
2025-10-02T20:00:00,2025-10-02,DAILY,3648,89.68810000000002,1176
2025-05-04T11:00:00,2025-05-04,,232823,434.0,31
2025-10-03T10:00:00,2025-10-03,HOURLY,3615,1088.1853300000023,1313
2025-08-08T15:00:00,2025-08-08,,232804,527.0,31
2025-09-30T11:00:00,2025-09-30,HOURLY,3714,802.9972100000002,1094
2025-10-02T18:00:00,2025-10-02,HOURLY,3618,636.9040899999994,1027
2025-10-02T09:00:00,2025-10-02,DAILY,3754,328.89478000000037,659
2025-09-24T05:00:00,2025-09-24,HOURLY,3625,869.4321900000008,1941
2025-10-05T16:00:00,2025-10-05,HOURLY,3755,291.43585999999993,530
2025-10-04,2025-10-04,HOURLY,3638,1508.026799999999,2065
2025-04-17T14:00:00,2025-04-17,,232824,1898.0,26
2025-10-06T17:00:00,2025-10-06,HOURLY,3685,5909.2504999999555,6198
2025-09-28,2025-09-28,DAILY,3622,2272.956630000021,12869
2025-09-30T10:00:00,2025-09-30,HOURLY,3629,205.70185999999978,1253
2025-10-03T09:00:00,2025-10-03,HOURLY,3760,542.401499999999,2000
2025-10-04T22:00:00,2025-10-04,HOURLY,3655,263.72565000000054,1790
2025-10-02T20:00:00,2025-10-02,DAILY,3743,293.7157899999995,610
2025-10-02T19:00:00,2025-10-02,HOURLY,3628,50.07443000000004,801
2025-10-08T12:00:00,2025-10-08,DAILY,3753,209.56846,442
2025-09-27T23:00:00,2025-09-27,HOURLY,3646,648.6824099999981,2147
2025-08-11T20:00:00,2025-08-11,,232809,2400.0,32
2025-09-25T16:00:00,2025-09-25,DAILY,3650,6497.243019999987,11426
2025-10-09T20:00:00,2025-10-09,HOURLY,3614,1208.9288999999985,1356
2025-09-22T16:00:00,2025-09-22,,232804,527.0,31
2025-10-08T19:00:00,2025-10-08,HOURLY,3738,1007.3337199999988,1580
2025-10-01T13:00:00,2025-10-01,HOURLY,3625,1294.6698700000031,4122
2025-09-27T15:00:00,2025-09-27,HOURLY,3633,1086.6595499999971,6571
2025-02-20T13:00:00,2025-02-20,,232813,527.0,17
2025-09-30T09:00:00,2025-09-30,HOURLY,3729,806.9197999999994,1280
2025-10-04T02:00:00,2025-10-04,HOURLY,3648,831.5309099999998,2927
2025-10-05T07:00:00,2025-10-05,HOURLY,3657,735.0310399999962,2560
2025-10-05T23:00:00,2025-10-05,HOURLY,3717,3928.6411200000043,1206
2025-09-24T18:00:00,2025-09-24,HOURLY,3631,440.78789999999907,1567
2025-10-09T14:00:00,2025-10-09,HOURLY,3653,14897.341099999925,13820
2025-09-24T20:00:00,2025-09-24,DAILY,3726,340.04700999999966,546
2025-10-04T01:00:00,2025-10-04,HOURLY,3735,2895.9046700000026,1988
2025-06-04T15:00:00,2025-06-04,,232824,1085.0,31
2025-10-05,2025-10-05,DAILY,3724,4089.6761000000174,3024
2025-10-01,2025-10-01,HOURLY,3735,3052.321890000009,2152
2025-09-25T14:00:00,2025-09-25,HOURLY,3666,1699.6071099999979,4508
2025-09-27T20:00:00,2025-09-27,DAILY,3727,1636.3526699999954,1707
2025-10-03T11:00:00,2025-10-03,HOURLY,3733,772.7239000000004,1536
2025-10-01T11:00:00,2025-10-01,HOURLY,3659,462.4177700000001,7003
2025-09-28T02:00:00,2025-09-28,HOURLY,3629,205.93651000000014,1051
2025-10-03T09:00:00,2025-10-03,HOURLY,3709,328.5065899999991,2861
2025-09-28T23:00:00,2025-09-28,HOURLY,3670,6934.948190000006,2429
2025-10-09T01:00:00,2025-10-09,HOURLY,3707,10554.619099999947,5294
2025-10-06T12:00:00,2025-10-06,DAILY,3647,3586.6701999999955,4307
2025-10-02T16:00:00,2025-10-02,DAILY,7175,212.72620000000006,30
2025-09-29T20:00:00,2025-09-29,DAILY,3762,89.94855000000008,1828
2025-09-27T20:00:00,2025-09-27,HOURLY,3675,2328.524460000001,2459
2025-09-28T12:00:00,2025-09-28,DAILY,3618,6241.3431399999745,4737
2025-10-02T16:00:00,2025-10-02,DAILY,3722,158.9311500000001,728
2025-10-09T10:00:00,2025-10-09,HOURLY,3756,478.0200799999998,3074
2025-10-07,2025-10-07,HOURLY,3622,867.2116399999937,4180
2025-09-30T19:00:00,2025-09-30,HOURLY,3638,1528.608289999999,2633
2025-10-03T16:00:00,2025-10-03,HOURLY,3733,781.2141099999994,1731
2025-10-03,2025-10-03,HOURLY,3754,36.101789999999994,117
2025-09-25,2025-09-25,DAILY,3758,1464.13354,2963
2025-10-06T17:00:00,2025-10-06,HOURLY,3721,1062.3770999999965,1656
2025-10-08,2025-10-08,HOURLY,3732,801.0769599999969,3090
2025-09-30T13:00:00,2025-09-30,HOURLY,3662,1850.0937099999733,8155
2025-10-05T03:00:00,2025-10-05,HOURLY,3746,468.06528000000014,151
2025-09-30T08:00:00,2025-09-30,HOURLY,3727,1806.462469999997,1452
2025-09-25T18:00:00,2025-09-25,HOURLY,3663,833.470120000003,7552
2025-10-06T16:00:00,2025-10-06,DAILY,3766,1610.5152599999997,2773
2025-10-04T05:00:00,2025-10-04,HOURLY,3706,503.0811799999992,1034
2025-09-26T10:00:00,2025-09-26,HOURLY,3645,278.73203000000024,3305
2025-10-06,2025-10-06,HOURLY,3667,8542.177459999972,10346
2025-07-04T18:00:00,2025-07-04,,232830,527.0,31
2025-10-14T17:00:00,2025-10-14,,232813,1020.0,30
2025-10-02T17:00:00,2025-10-02,HOURLY,3632,1276.5564500000012,2272
2025-09-30T09:00:00,2025-09-30,DAILY,3612,452.9561100000004,1044
2025-01-31T16:00:00,2025-01-31,,232809,315.0,9
2025-10-04T12:00:00,2025-10-04,DAILY,3671,3285.1130600000124,5337
2025-08-28T08:00:00,2025-08-28,,232830,2560.0,32
2025-09-27T22:00:00,2025-09-27,HOURLY,3659,725.6984199999978,4136
2025-09-25T12:00:00,2025-09-25,DAILY,3697,3106.2697899999966,4449
2025-09-24T20:00:00,2025-09-24,HOURLY,3618,5831.09334999996,3084
2025-09-26T12:00:00,2025-09-26,DAILY,3649,1520.5711899999942,5782
2025-09-26T14:00:00,2025-09-26,HOURLY,3652,5052.056919999981,6736
2025-10-09T01:00:00,2025-10-09,HOURLY,3679,799.0492799999996,3952
2025-10-21T19:00:00,2025-10-21,,232823,2340.0,30
2025-10-09T22:00:00,2025-10-09,HOURLY,3759,47.0725,80
2025-10-01T16:00:00,2025-10-01,DAILY,3615,1021.2971599999986,1427
2025-10-05T04:00:00,2025-10-05,HOURLY,3673,979.7463999999969,2198
2025-10-07T09:00:00,2025-10-07,HOURLY,3662,3690.7112800001146,14280
2025-10-05T01:00:00,2025-10-05,HOURLY,3689,1521.039930000001,768
2025-10-09T16:00:00,2025-10-09,DAILY,3729,2838.041250000003,3567
2025-08-06T10:00:00,2025-08-06,,232813,4928.0,64
2025-10-05,2025-10-05,DAILY,3734,2554.6651700000234,10404
2025-10-05T01:00:00,2025-10-05,HOURLY,3637,4766.339799999963,3983
2025-09-24T20:00:00,2025-09-24,DAILY,3704,1250.5979999999952,3197
2025-09-29T09:00:00,2025-09-29,DAILY,3719,379.01554000000016,524
2025-10-09T05:00:00,2025-10-09,HOURLY,3765,204.17934000000295,1786
2025-10-09T18:00:00,2025-10-09,HOURLY,3651,24047.185679999817,14440
2025-10-08T04:00:00,2025-10-08,HOURLY,3647,4947.248259999979,2950
2025-10-03T08:00:00,2025-10-03,HOURLY,3639,1056.0699799999977,3126
2025-10-06T20:00:00,2025-10-06,DAILY,3756,225.28776,1484
2025-09-30T17:00:00,2025-09-30,HOURLY,3655,258.70998999999955,2992
2025-09-30T16:00:00,2025-09-30,DAILY,3722,518.4293300000011,1679
2025-09-26T02:00:00,2025-09-26,HOURLY,3661,1326.1228200000003,2521
2025-10-04T18:00:00,2025-10-04,HOURLY,3693,3174.138810000007,5719
2025-10-09,2025-10-09,HOURLY,3705,4729.945539999991,3310
2025-10-08T10:00:00,2025-10-08,HOURLY,3719,749.1343800000003,430
2025-10-03T09:00:00,2025-10-03,DAILY,3732,564.3726099999984,2452
2025-10-08T15:00:00,2025-10-08,HOURLY,3625,2233.976720000016,7116
2025-10-01T05:00:00,2025-10-01,HOURLY,3754,369.14621000000005,253
2025-09-30T20:00:00,2025-09-30,HOURLY,3652,5123.54733,6372
2025-10-07T11:00:00,2025-10-07,HOURLY,3681,2121.4418200000014,8014
2025-10-04T12:00:00,2025-10-04,DAILY,3757,222.38314000000068,2470
2025-10-01T03:00:00,2025-10-01,HOURLY,3654,1413.434799999996,2159
2025-10-29T11:00:00,2025-10-29,,232824,2250.0,30
2025-10-05T16:00:00,2025-10-05,DAILY,3629,201.11553000000006,1546
2025-09-24T09:00:00,2025-09-24,DAILY,3676,1139.8853799999947,5681
2025-09-29T02:00:00,2025-09-29,HOURLY,3646,646.0662799999983,1592
2025-10-07T05:00:00,2025-10-07,HOURLY,3746,1025.8250000000007,188
2025-09-25T12:00:00,2025-09-25,DAILY,3668,2108.956009999987,6085
2025-10-05T06:00:00,2025-10-05,HOURLY,3752,978.4864299999999,887
2025-10-05T05:00:00,2025-10-05,HOURLY,3633,487.21363000000156,2015
2025-10-05T07:00:00,2025-10-05,HOURLY,3628,218.49409000000054,1645
2025-10-09T09:00:00,2025-10-09,DAILY,3675,7155.749369999946,17976
2025-08-31T13:00:00,2025-08-31,,232813,2496.0,32
2025-10-08T10:00:00,2025-10-08,HOURLY,3742,896.4415200000012,2520
2025-10-02T23:00:00,2025-10-02,HOURLY,3710,65.43471999999998,132
2025-10-08T09:00:00,2025-10-08,HOURLY,3755,466.4111400000001,916
2025-05-26T20:00:00,2025-05-26,,232824,1364.0,31
2025-10-09T10:00:00,2025-10-09,HOURLY,3753,201.77293999999995,580
2025-10-04T12:00:00,2025-10-04,DAILY,3647,3407.869069999997,4743
2025-10-06T09:00:00,2025-10-06,DAILY,3758,486.4127699999998,1072
2025-10-09T08:00:00,2025-10-09,HOURLY,3673,2209.4630199999915,6434
2025-07-27T11:00:00,2025-07-27,,232823,2511.0,31
2025-10-06T09:00:00,2025-10-06,DAILY,3676,1055.4474099999948,4396
2025-10-02T20:00:00,2025-10-02,HOURLY,3703,190.68541999999965,500
2025-10-07T10:00:00,2025-10-07,HOURLY,3692,700.6462399999971,6294
2025-10-08T09:00:00,2025-10-08,HOURLY,3714,1539.5813999999987,1796
2025-09-26T23:00:00,2025-09-26,HOURLY,3640,985.2700799999964,2133
2025-10-02T20:00:00,2025-10-02,DAILY,3651,1505.147219999999,1896
2025-10-05T15:00:00,2025-10-05,HOURLY,3742,336.3856199999996,1247
2025-09-28,2025-09-28,DAILY,3732,2144.061109999996,7854
2025-10-02T09:00:00,2025-10-02,DAILY,3614,673.6659700000004,1121
2025-10-07T09:00:00,2025-10-07,DAILY,3719,397.8608300000001,508
2025-10-07T17:00:00,2025-10-07,HOURLY,3669,905.2668599999984,5958
2025-09-28T21:00:00,2025-09-28,HOURLY,3631,448.6806499999988,1132
2025-10-05T11:00:00,2025-10-05,HOURLY,3638,1660.2570299999975,2670
2025-10-08T12:00:00,2025-10-08,DAILY,3723,1631.337619999999,1796
2025-09-30T10:00:00,2025-09-30,HOURLY,3696,3563.087390000015,3586
2025-10-06T16:00:00,2025-10-06,DAILY,3715,698.2156799999998,1259
2025-10-03T03:00:00,2025-10-03,HOURLY,3637,211.77357000000023,695
2025-10-09T11:00:00,2025-10-09,HOURLY,3689,3338.3111600000307,3542
2025-10-05,2025-10-05,HOURLY,3671,2479.018320000015,2728
2025-10-08T03:00:00,2025-10-08,HOURLY,3665,840.1483000000007,5426
2025-09-24T17:00:00,2025-09-24,HOURLY,3651,14814.824809999993,8094
2025-10-06T18:00:00,2025-10-06,HOURLY,3658,4278.026639999993,17148
2025-10-09T15:00:00,2025-10-09,HOURLY,3691,5787.523579999999,6298
2025-05-27T10:00:00,2025-05-27,,232824,2325.0,31
2025-09-30T23:00:00,2025-09-30,HOURLY,3691,1968.7816299999977,2544
2025-10-07T05:00:00,2025-10-07,HOURLY,3664,1154.3009600000269,5534
2025-10-08T17:00:00,2025-10-08,HOURLY,3652,10112.88291999998,13136
2025-09-30T11:00:00,2025-09-30,HOURLY,3697,3115.3121000000065,2063
2025-10-05T07:00:00,2025-10-05,HOURLY,3651,8917.964019999972,5460
2025-09-30T16:00:00,2025-09-30,HOURLY,3615,1021.6185699999985,1132
2025-10-07T16:00:00,2025-10-07,DAILY,3628,249.94729000000075,2208
2025-04-05T23:00:00,2025-04-05,,232830,0.0,28
2025-10-01T06:00:00,2025-10-01,HOURLY,3663,733.1262199999994,3123
2025-09-24T08:00:00,2025-09-24,HOURLY,3661,1180.495299999995,3019
2025-10-07T16:00:00,2025-10-07,DAILY,3627,444.02688999999947,7081
2025-09-30T19:00:00,2025-09-30,HOURLY,3613,395.9207299999997,524
2025-09-24T10:00:00,2025-09-24,HOURLY,3625,1052.8466000000008,3321
2025-09-27T02:00:00,2025-09-27,HOURLY,3636,2989.98429000002,4590
2025-10-05T14:00:00,2025-10-05,HOURLY,3616,2406.7741100000026,799
2025-10-03T12:00:00,2025-10-03,HOURLY,3691,2882.5267400000102,3281
2025-10-08T08:00:00,2025-10-08,HOURLY,3616,4733.4395399999985,1570
2025-10-07T10:00:00,2025-10-07,HOURLY,3624,265.7108,4762
2025-10-03T18:00:00,2025-10-03,HOURLY,3740,245.74614000000028,972
2025-09-25T16:00:00,2025-09-25,DAILY,3731,261.0159300000002,1266
2025-10-06T16:00:00,2025-10-06,DAILY,3675,2550.595350000002,4364
2025-09-25T13:00:00,2025-09-25,HOURLY,3640,1677.7606499999927,7966
2025-09-25T04:00:00,2025-09-25,HOURLY,3628,222.6892200000001,1562
2025-10-02T19:00:00,2025-10-02,HOURLY,3715,85.19016,389
2025-10-02T21:00:00,2025-10-02,HOURLY,3757,40.18861000000004,744
2025-10-02T12:00:00,2025-10-02,HOURLY,3669,328.919780000001,2307
2025-08-14T10:00:00,2025-08-14,,232824,2464.0,32
2025-09-30T07:00:00,2025-09-30,HOURLY,3635,1230.548039999998,3083
2025-10-06T13:00:00,2025-10-06,HOURLY,3672,5258.348839999999,11390
2025-10-08T22:00:00,2025-10-08,HOURLY,3614,1115.2541199999996,948
2025-10-09T09:00:00,2025-10-09,DAILY,3617,2245.5319499999996,6960
2025-09-27T06:00:00,2025-09-27,HOURLY,3659,452.14291000000003,3021
2025-09-29T16:00:00,2025-09-29,DAILY,7177,21.227410000000003,5
2025-10-07T21:00:00,2025-10-07,HOURLY,3626,1994.4002000000003,2692
2025-10-02T21:00:00,2025-10-02,HOURLY,3629,15.263759999999994,294
2025-10-09,2025-10-09,HOURLY,3662,3408.5919600000557,9058
2025-09-29T04:00:00,2025-09-29,HOURLY,3636,2977.6778100000206,4276
2025-10-08T14:00:00,2025-10-08,HOURLY,3625,2292.522920000001,7182
2025-10-07T21:00:00,2025-10-07,HOURLY,3736,689.2717600000003,1994
2025-10-01T16:00:00,2025-10-01,DAILY,3657,724.671509999995,4015
2025-10-09T16:00:00,2025-10-09,DAILY,3751,1519.9313099999974,3984
2025-10-03T20:00:00,2025-10-03,DAILY,3761,137.69894000000002,1322
2025-10-02T09:00:00,2025-10-02,DAILY,3661,913.2121799999996,4790
2025-10-05T17:00:00,2025-10-05,HOURLY,3734,724.0366600000003,2697
2025-09-27T13:00:00,2025-09-27,HOURLY,3663,856.4189900000024,7778
2025-10-02T17:00:00,2025-10-02,HOURLY,3683,87.04233000000035,1727
2025-10-02T09:00:00,2025-10-02,DAILY,3676,858.1373799999965,3800
2025-10-07T16:00:00,2025-10-07,DAILY,3728,762.7471299999993,553
2025-10-04T07:00:00,2025-10-04,HOURLY,3688,440.6403700000001,2001
2025-09-27T07:00:00,2025-09-27,HOURLY,3628,236.29298000000048,1980
2025-09-27T20:00:00,2025-09-27,DAILY,3732,587.6427999999992,2198
2025-09-28T09:00:00,2025-09-28,HOURLY,3679,427.6181299999993,2926
2025-09-30T19:00:00,2025-09-30,HOURLY,3655,244.0566800000004,2266
2025-10-07T05:00:00,2025-10-07,HOURLY,3676,1730.6270599999782,4092
2025-10-01T11:00:00,2025-10-01,,232804,180.0,30
2025-01-30T10:00:00,2025-01-30,,232830,765.0,15
2025-09-26T11:00:00,2025-09-26,HOURLY,3641,2373.321840000006,4001
2025-09-28T07:00:00,2025-09-28,HOURLY,3624,149.64317000000068,1776
2025-09-30T05:00:00,2025-09-30,HOURLY,3619,73.04034999999998,916
2025-10-09T20:00:00,2025-10-09,DAILY,3755,909.4117200000006,1491
2025-10-09T17:00:00,2025-10-09,HOURLY,3621,6308.2379999999475,8668
2025-10-01T11:00:00,2025-10-01,HOURLY,3701,833.7424100000004,4412
2025-10-05T21:00:00,2025-10-05,HOURLY,3728,693.122160000001,356
2025-10-04,2025-10-04,HOURLY,3640,954.8979099999989,2327
2025-10-08T12:00:00,2025-10-08,DAILY,3700,1917.143499999994,2435
2025-10-07T12:00:00,2025-10-07,HOURLY,3649,4097.126360000063,16626
2025-09-29,2025-09-29,DAILY,3755,977.3376500000018,1882
2025-10-05T15:00:00,2025-10-05,HOURLY,3640,1774.3713500000001,6967
2025-09-26T18:00:00,2025-09-26,HOURLY,3672,2580.758399999995,5372
2025-08-07T17:00:00,2025-08-07,,232824,2272.0,32
2025-06-09T14:00:00,2025-06-09,,232807,62.0,31
2025-08-22T12:00:00,2025-08-22,,232813,1728.0,32
2025-10-02T18:00:00,2025-10-02,HOURLY,3690,113.49249000000003,1405
2025-10-04T13:00:00,2025-10-04,HOURLY,3630,393.9777900000005,1883
2025-10-04T21:00:00,2025-10-04,HOURLY,3715,760.5467399999997,1066
2025-10-03T09:00:00,2025-10-03,DAILY,3712,735.8060399999993,1390
2025-09-05T11:00:00,2025-09-05,,232809,1147.0,31
2025-10-08T06:00:00,2025-10-08,HOURLY,3673,2003.8322999999875,4304
2025-09-25T20:00:00,2025-09-25,DAILY,3643,378.47151999999954,1162
2025-10-06T06:00:00,2025-10-06,HOURLY,3765,201.70482000000146,1792
2025-10-07T10:00:00,2025-10-07,HOURLY,3655,486.530219999998,4418
2025-10-05T07:00:00,2025-10-05,HOURLY,3734,647.812069999999,2053
2025-09-27T01:00:00,2025-09-27,HOURLY,3640,960.2403499999994,1955
2025-10-06T22:00:00,2025-10-06,HOURLY,3618,11204.036499999924,4550
2025-10-05T22:00:00,2025-10-05,HOURLY,3745,872.497630000002,463
